WC_ratio,TEMP,EC,VWC,TDS,SALINITY,EPSILON
0.45,18.66,4710,72.79,2355,2590,67.02
0.45,18.66,4710,72.53,2355,2590,66.82
0.45,18.66,4710,72.79,2355,2590,67.02
0.45,18.68,4710,73.08,2355,2590,67.23
0.45,18.68,4710,72.79,2355,2590,67.02
0.45,18.68,4709,73.08,2354,2589,67.23
0.45,18.66,4715,73.08,2357,2593,67.23
0.45,18.66,4716,73.08,2358,2593,67.23
0.45,18.68,4716,73.08,2358,2593,67.23
0.45,18.66,4716,73.08,2358,2593,67.23
0.45,18.68,4716,73.94,2358,2593,67.86
0.45,18.55,4600,71.97,2300,2530,66.4
0.45,18.55,4600,71.97,2300,2530,66.4
0.45,18.58,4605,72.25,2302,2532,66.61
0.45,18.58,4610,72.25,2305,2535,66.61
0.45,18.58,4615,72.25,2307,2538,66.61
0.45,18.63,4625,72.25,2312,2543,66.61
0.45,18.63,4630,72.25,2315,2546,66.61
0.45,18.66,4628,72.25,2314,2545,66.61
0.45,18.66,4632,72.25,2316,2547,66.61
0.45,18.66,4637,72.79,2318,2550,67.02
0.45,18.66,4636,72.79,2318,2549,67.02
0.45,18.66,4648,73.08,2324,2556,67.23
0.45,18.66,4661,73.08,2330,2563,67.23
0.45,18.66,4667,73.08,2333,2566,67.23
0.45,18.66,4673,73.08,2336,2570,67.23
0.45,18.66,4679,73.08,2339,2573,67.23
0.45,18.66,4679,73.08,2339,2573,67.23
0.45,18.66,4679,73.08,2339,2573,67.23
0.45,18.66,4686,73.08,2343,2577,67.23
0.45,18.66,4686,73.08,2343,2577,67.23
0.45,18.66,4686,73.08,2343,2577,67.23
0.45,18.66,4692,73.08,2346,2580,67.23
0.45,18.66,4698,73.08,2349,2583,67.23
0.45,18.66,4704,73.08,2352,2587,67.23
0.45,18.66,4711,73.08,2355,2591,67.23
0.45,18.66,4711,73.08,2355,2591,67.23
0.45,18.66,4711,73.36,2355,2591,67.44
0.45,18.66,4711,73.36,2355,2591,67.44
0.45,18.66,4711,73.36,2355,2591,67.44
0.45,18.66,4711,73.65,2355,2591,67.65
0.45,18.66,4711,73.65,2355,2591,67.65
0.45,18.66,4711,73.94,2355,2591,67.86
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.68,4710,74.24,2355,2590,68.07
0.45,18.66,4710,74.24,2355,2590,68.07
0.45,18.66,4710,74.24,2355,2590,68.07
0.45,18.66,4710,74.24,2355,2590,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4717,74.24,2358,2594,68.07
0.45,18.66,4717,74.24,2358,2594,68.07
0.45,18.66,4717,74.24,2358,2594,68.07
0.45,18.66,4717,74.24,2358,2594,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4711,74.24,2355,2591,68.07
0.45,18.66,4717,74.24,2358,2594,68.07
0.45,18.66,4717,74.24,2358,2594,68.07
0.45,18.68,4723,74.24,2361,2597,68.07
0.45,18.66,4729,74.24,2364,2600,68.07
0.45,18.66,4723,74.54,2361,2597,68.28
0.45,18.66,4723,74.24,2361,2597,68.07
0.45,18.66,4723,74.54,2361,2597,68.28
0.45,18.66,4723,74.54,2361,2597,68.28
0.45,18.66,4729,74.84,2364,2600,68.49
0.45,18.66,4736,74.84,2368,2604,68.49
0.45,18.66,4736,74.84,2368,2604,68.49
0.45,18.66,4736,74.84,2368,2604,68.49
0.45,18.66,4736,75.14,2368,2604,68.7
0.45,18.66,4736,75.14,2368,2604,68.7
0.45,18.66,4736,75.14,2368,2604,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4742,75.14,2371,2608,68.7
0.45,18.66,4748,75.14,2374,2611,68.7
0.45,18.66,4754,75.14,2377,2614,68.7
0.45,18.66,4761,75.14,2380,2618,68.7
0.45,18.66,4754,75.14,2377,2614,68.7
0.45,18.66,4748,75.14,2374,2611,68.7
0.45,18.66,4754,75.14,2377,2614,68.7
0.45,18.66,4761,75.14,2380,2618,68.7
0.45,18.66,4773,75.14,2386,2625,68.7
0.45,18.66,4786,75.14,2393,2632,68.7
0.45,18.55,4748,74.24,2374,2611,68.07
0.45,18.52,4748,74.24,2374,2611,68.07
0.45,18.49,4750,74.54,2375,2612,68.28
0.45,18.52,4757,74.54,2378,2616,68.28
0.45,18.52,4765,74.84,2382,2620,68.49
0.45,18.55,4770,74.84,2385,2623,68.49
0.45,18.55,4775,74.84,2387,2626,68.49
0.45,18.55,4774,74.84,2387,2625,68.49
0.45,18.55,4779,75.14,2389,2628,68.7
0.45,18.55,4773,75.14,2386,2625,68.7
0.45,18.55,4779,75.14,2389,2628,68.7
0.45,18.55,4773,75.14,2386,2625,68.7
0.45,18.55,4773,75.14,2386,2625,68.7
0.45,18.55,4786,75.14,2393,2632,68.7
0.45,18.55,4786,75.14,2393,2632,68.7
0.45,18.55,4799,75.14,2399,2639,68.7
0.45,18.55,4799,75.14,2399,2639,68.7
0.45,18.55,4799,75.14,2399,2639,68.7
0.45,18.55,4799,75.14,2399,2639,68.7
0.45,18.55,4805,75.14,2402,2642,68.7
0.45,18.55,4805,75.14,2402,2642,68.7
0.45,18.58,4811,75.14,2405,2646,68.7
0.45,18.58,4817,75.14,2408,2649,68.7
0.45,18.55,4817,75.14,2408,2649,68.7
0.45,18.55,4823,75.14,2411,2652,68.7
0.45,18.55,4824,75.14,2412,2653,68.7
0.45,18.55,4825,75.14,2412,2653,68.7
0.45,18.55,4831,75.14,2415,2657,68.7
0.45,18.55,4837,75.14,2418,2660,68.7
0.45,18.55,4837,75.14,2418,2660,68.7
0.45,18.55,4837,75.14,2418,2660,68.7
0.45,18.55,4831,75.46,2415,2657,68.92
0.45,18.55,4825,75.46,2412,2653,68.92
0.45,18.55,4831,75.77,2415,2657,69.13
0.45,18.55,4844,75.77,2422,2664,69.13
0.45,18.55,4850,75.77,2425,2667,69.13
0.45,18.55,4856,75.77,2428,2670,69.13
0.45,18.55,4856,75.77,2428,2670,69.13
0.45,18.55,4856,75.77,2428,2670,69.13
0.45,18.55,4856,75.77,2428,2670,69.13
0.45,18.55,4850,75.77,2425,2667,69.13
0.45,18.55,4857,75.77,2428,2671,69.13
0.45,18.55,4850,75.77,2425,2667,69.13
0.45,18.55,4850,75.77,2425,2667,69.13
0.45,18.55,4863,75.77,2431,2674,69.13
0.45,18.55,4863,75.77,2431,2674,69.13
0.45,18.55,4863,76.1,2431,2674,69.35
0.45,18.55,4863,76.1,2431,2674,69.35
0.45,18.55,4870,76.1,2435,2678,69.35
0.45,18.55,4870,75.77,2435,2678,69.13
0.45,18.55,4883,75.77,2441,2685,69.13
0.45,18.55,4890,76.1,2445,2689,69.35
0.45,18.55,4876,76.1,2438,2681,69.35
0.45,18.55,4883,76.1,2441,2685,69.35
0.45,18.55,4876,75.77,2438,2681,69.13
0.45,18.55,4883,76.1,2441,2685,69.35
0.45,18.55,4890,76.1,2445,2689,69.35
0.45,18.55,4890,76.1,2445,2689,69.35
0.45,18.58,4895,76.1,2447,2692,69.35
0.45,18.55,4895,76.1,2447,2692,69.35
0.45,18.55,4895,76.1,2447,2692,69.35
0.45,18.55,4895,76.1,2447,2692,69.35
0.45,18.55,4896,76.1,2448,2692,69.35
0.45,18.55,4896,76.1,2448,2692,69.35
0.45,18.55,4903,76.1,2451,2696,69.35
0.45,18.55,4903,76.1,2451,2696,69.35
0.45,18.55,4903,76.1,2451,2696,69.35
0.45,18.55,4903,76.1,2451,2696,69.35
0.45,18.11,4720,73.08,2360,2596,67.23
0.45,18.11,4739,73.65,2369,2606,67.65
0.45,18.14,4751,73.94,2375,2613,67.86
0.45,18.22,4767,74.24,2383,2621,68.07
0.45,18.28,4781,74.24,2390,2629,68.07
0.45,18.3,4776,74.24,2388,2626,68.07
0.45,18.36,4776,73.94,2388,2626,67.86
0.45,18.36,4772,74.24,2386,2624,68.07
0.45,18.38,4770,74.24,2385,2623,68.07
0.45,18.44,4760,74.24,2380,2618,68.07
0.45,18.44,4757,74.24,2378,2616,68.07
0.45,18.44,4761,74.24,2380,2618,68.07
0.45,18.44,4760,74.24,2380,2618,68.07
0.45,18.44,4766,74.24,2383,2621,68.07
0.45,18.47,4778,74.24,2389,2627,68.07
0.45,18.47,4771,74.24,2385,2624,68.07
0.45,18.47,4782,74.24,2391,2630,68.07
0.45,18.47,4782,74.24,2391,2630,68.07
0.45,18.47,4782,74.24,2391,2630,68.07
0.45,18.47,4782,74.24,2391,2630,68.07
0.45,18.47,4782,74.24,2391,2630,68.07
0.45,18.47,4801,74.24,2400,2640,68.07
0.45,18.47,4801,74.24,2400,2640,68.07
0.45,18.47,4813,74.24,2406,2647,68.07
0.45,18.47,4813,74.24,2406,2647,68.07
0.45,18.47,4807,74.24,2403,2643,68.07
0.45,18.49,4813,74.24,2406,2647,68.07
0.45,18.47,4820,74.24,2410,2651,68.07
0.45,18.49,4819,74.24,2409,2650,68.07
0.45,18.49,4819,74.24,2409,2650,68.07
0.45,18.47,4812,74.24,2406,2646,68.07
0.45,18.49,4812,74.24,2406,2646,68.07
0.45,18.49,4812,74.24,2406,2646,68.07
0.45,18.49,4819,74.24,2409,2650,68.07
0.45,18.49,4818,74.24,2409,2649,68.07
0.45,18.49,4811,74.24,2405,2646,68.07
0.45,18.49,4811,74.24,2405,2646,68.07
0.45,18.49,4805,74.24,2402,2642,68.07
0.45,18.49,4805,74.24,2402,2642,68.07
0.45,18.49,4805,74.54,2402,2642,68.28
0.45,18.49,4805,74.54,2402,2642,68.28
0.45,18.49,4811,74.54,2405,2646,68.28
0.45,18.49,4811,74.54,2405,2646,68.28
0.45,18.49,4818,74.54,2409,2649,68.28
0.45,18.49,4825,75.14,2412,2653,68.7
0.45,18.49,4825,75.14,2412,2653,68.7
0.45,18.28,4934,73.08,2467,2713,67.23
0.45,18.3,4933,74.24,2466,2713,68.07
0.45,18.33,4931,74.24,2465,2712,68.07
0.45,18.33,4937,74.24,2468,2715,68.07
0.45,18.38,4934,74.24,2467,2713,68.07
0.45,18.38,4932,74.24,2466,2712,68.07
0.45,18.44,4935,74.54,2467,2714,68.28
0.45,18.44,4932,74.54,2466,2712,68.28
0.45,18.44,4937,74.84,2468,2715,68.49
0.45,18.44,4943,74.84,2471,2718,68.49
0.45,18.44,4943,74.84,2471,2718,68.49
0.45,18.44,4943,74.84,2471,2718,68.49
0.45,18.44,4943,75.14,2471,2718,68.7
0.45,18.44,4936,75.14,2468,2714,68.7
0.45,18.44,4936,75.14,2468,2714,68.7
0.45,18.47,4935,75.14,2467,2714,68.7
0.45,18.44,4942,75.14,2471,2718,68.7
0.45,18.47,4948,75.14,2474,2721,68.7
0.45,18.47,4954,75.14,2477,2724,68.7
0.45,18.47,4961,75.14,2480,2728,68.7
0.45,18.47,4960,75.14,2480,2728,68.7
0.45,18.44,4961,75.14,2480,2728,68.7
0.45,18.47,4954,75.14,2477,2724,68.7
0.45,18.47,4947,75.14,2473,2720,68.7
0.45,18.47,4940,75.14,2470,2717,68.7
0.45,18.47,4940,75.46,2470,2717,68.92
0.45,18.44,4954,76.1,2477,2724,69.35
0.45,18.08,4997,73.36,2498,2748,67.44
0.45,18.17,4996,73.36,2498,2747,67.44
0.45,18.22,4987,73.65,2493,2742,67.65
0.45,18.28,4985,73.94,2492,2741,67.86
0.45,18.33,4978,73.94,2489,2737,67.86
0.45,18.33,4967,74.24,2483,2731,68.07
0.45,18.36,4970,74.24,2485,2733,68.07
0.45,18.38,4967,74.24,2483,2731,68.07
0.45,18.41,4972,74.24,2486,2734,68.07
0.45,18.41,4976,73.94,2488,2736,67.86
0.45,18.44,4980,74.24,2490,2739,68.07
0.45,18.44,4985,74.24,2492,2741,68.07
0.45,18.44,4984,74.24,2492,2741,68.07
0.45,18.44,4990,74.24,2495,2744,68.07
0.45,18.44,4997,74.24,2498,2748,68.07
0.45,18.44,5004,74.24,2502,2752,68.07
0.45,18.44,5011,74.24,2505,2756,68.07
0.45,18.44,5018,74.24,2509,2759,68.07
0.45,18.44,5018,74.24,2509,2759,68.07
0.45,18.44,5018,74.84,2509,2759,68.49
0.45,18.25,4560,79.54,2280,2508,71.54
0.45,18.25,4560,79.54,2280,2508,71.54
0.45,18.25,4566,79.54,2283,2511,71.54
0.45,18.3,4576,79.54,2288,2516,71.54
0.45,18.33,4592,79.54,2296,2525,71.54
0.45,18.33,4602,79.54,2301,2531,71.54
0.45,18.36,4611,79.54,2305,2536,71.54
0.45,18.33,4616,79.91,2308,2538,71.76
0.45,18.36,4615,79.91,2307,2538,71.76
0.45,18.38,4626,79.91,2313,2544,71.76
0.45,18.38,4631,79.91,2315,2547,71.76
0.45,18.38,4636,79.91,2318,2549,71.76
0.45,18.41,4641,79.91,2320,2552,71.76
0.45,18.41,4640,79.91,2320,2552,71.76
0.45,18.41,4639,79.54,2319,2551,71.54
0.45,18.44,4638,79.91,2319,2550,71.76
0.45,18.41,4638,79.54,2319,2550,71.54
0.45,18.44,4637,80.28,2318,2550,71.98
0.45,18.44,4636,79.91,2318,2549,71.76
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.67,2318,2549,72.21
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4636,80.28,2318,2549,71.98
0.45,18.44,4642,80.28,2321,2553,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.44,4642,80.28,2321,2553,71.98
0.45,18.44,4642,80.28,2321,2553,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.44,4654,80.28,2327,2559,71.98
0.45,18.44,4660,80.28,2330,2563,71.98
0.45,18.44,4654,80.28,2327,2559,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.44,4648,80.28,2324,2556,71.98
0.45,18.11,4778,78.81,2389,2627,71.09
0.45,18.22,4772,79.17,2386,2624,71.31
0.45,18.22,4766,79.17,2383,2621,71.31
0.45,18.25,4761,79.17,2380,2618,71.31
0.45,18.3,4762,79.54,2381,2619,71.54
0.45,18.33,4759,79.17,2379,2617,71.31
0.45,18.33,4762,79.54,2381,2619,71.54
0.45,18.33,4773,79.54,2386,2625,71.54
0.45,18.33,4772,79.17,2386,2624,71.31
0.45,18.33,4778,79.54,2389,2627,71.54
0.45,18.36,4784,79.54,2392,2631,71.54
0.45,18.36,4783,79.54,2391,2630,71.54
0.45,18.36,4788,79.54,2394,2633,71.54
0.45,18.36,4794,79.54,2397,2636,71.54
0.45,18.36,4794,79.54,2397,2636,71.54
0.45,18.36,4794,79.54,2397,2636,71.54
0.45,18.36,4794,79.54,2397,2636,71.54
0.45,18.36,4794,79.54,2397,2636,71.54
0.45,18.36,4794,79.54,2397,2636,71.54
0.45,18.36,4794,79.54,2397,2636,71.54
0.45,18.36,4800,79.54,2400,2640,71.54
0.45,18.36,4807,79.54,2403,2643,71.54
0.45,18.36,4807,79.54,2403,2643,71.54
0.45,18.36,4813,79.54,2406,2647,71.54
0.45,18.38,4812,79.54,2406,2646,71.54
0.45,18.36,4812,79.54,2406,2646,71.54
0.45,18.36,4819,79.54,2409,2650,71.54
0.45,18.36,4819,79.54,2409,2650,71.54
0.45,18.36,4820,79.54,2410,2651,71.54
0.45,18.36,4820,79.54,2410,2651,71.54
0.45,18.36,4820,79.54,2410,2651,71.54
0.45,18.36,4820,79.54,2410,2651,71.54
0.45,18.36,4820,79.54,2410,2651,71.54
0.45,18.36,4820,79.54,2410,2651,71.54
0.45,18.38,4819,79.54,2409,2650,71.54
0.45,18.38,4831,79.54,2415,2657,71.54
0.45,18.36,4831,79.54,2415,2657,71.54
0.45,18.36,4831,79.54,2415,2657,71.54
0.45,18.36,4832,79.54,2416,2657,71.54
0.45,18.36,4826,79.54,2413,2654,71.54
0.45,18.36,4833,79.54,2416,2658,71.54
0.45,18.38,4832,79.54,2416,2657,71.54
0.45,18.36,4838,79.54,2419,2660,71.54
0.45,18.36,4838,79.54,2419,2660,71.54
0.45,18.36,4838,79.54,2419,2660,71.54
0.45,18.38,4838,79.54,2419,2660,71.54
0.45,18.36,4838,79.54,2419,2660,71.54
0.45,18.38,4838,79.54,2419,2660,71.54
0.45,18.36,4838,79.54,2419,2660,71.54
0.45,18.38,4845,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.36,4845,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.36,4844,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.36,4845,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.38,4844,79.54,2422,2664,71.54
0.45,18.38,4850,79.54,2425,2667,71.54
0.45,18.38,4850,79.54,2425,2667,71.54
0.45,18.38,4856,79.54,2428,2670,71.54
0.45,18.38,4856,79.54,2428,2670,71.54
0.45,18.38,4856,79.54,2428,2670,71.54
0.45,18.38,4862,79.54,2431,2674,71.54
0.45,18.38,4856,79.54,2428,2670,71.54
0.45,18.38,4856,79.54,2428,2670,71.54
0.45,18.38,4856,79.54,2428,2670,71.54
0.45,18.38,4856,79.54,2428,2670,71.54
0.45,18.36,4863,79.54,2431,2674,71.54
0.45,18.38,4869,79.54,2434,2677,71.54
0.45,18.38,4863,79.54,2431,2674,71.54
0.45,18.38,4857,79.54,2428,2671,71.54
0.45,18.38,4850,79.54,2425,2667,71.54
0.45,18.38,4857,79.54,2428,2671,71.54
0.45,18.38,4870,79.54,2435,2678,71.54
0.45,18.36,4877,79.54,2438,2682,71.54
0.45,18.38,4890,79.54,2445,2689,71.54
0.45,18.36,4890,79.54,2445,2689,71.54
0.45,18.38,4883,79.54,2441,2685,71.54
0.45,18.38,4883,79.54,2441,2685,71.54
0.45,18.36,4883,79.54,2441,2685,71.54
0.45,18.44,4811,66.85,2405,2646,62.05
0.45,18.41,4811,67.68,2405,2646,62.82
0.45,18.38,4813,67.68,2406,2647,62.82
0.45,18.36,4815,68.11,2407,2648,63.21
0.45,18.36,4817,68.33,2408,2649,63.4
0.45,18.36,4819,68.33,2409,2650,63.4
0.45,18.36,4826,68.33,2413,2654,63.4
0.45,18.33,4827,68.56,2413,2654,63.6
0.45,18.36,4827,68.77,2413,2654,63.79
0.45,18.36,4833,69.01,2416,2658,63.99
0.45,18.36,4827,69.01,2413,2654,63.99
0.45,18.36,4833,69.01,2416,2658,63.99
0.45,18.36,4839,69.01,2419,2661,63.99
0.45,18.36,4839,69.01,2419,2661,63.99
0.45,18.28,4752,71.97,2376,2613,66.4
0.45,18.25,4753,72.25,2376,2614,66.61
0.45,18.28,4753,72.25,2376,2614,66.61
0.45,18.28,4753,72.25,2376,2614,66.61
0.45,18.3,4752,72.25,2376,2613,66.61
0.45,18.3,4757,72.25,2378,2616,66.61
0.45,18.33,4762,72.25,2381,2619,66.61
0.45,18.33,4761,72.53,2380,2618,66.82
0.45,18.33,4766,72.79,2383,2621,67.02
0.45,18.33,4765,72.79,2382,2620,67.02
0.45,18.33,4765,73.08,2382,2620,67.23
0.45,18.33,4765,72.79,2382,2620,67.02
0.45,18.33,4772,73.08,2386,2624,67.23
0.45,18.33,4772,73.08,2386,2624,67.23
0.45,18.33,4772,73.08,2386,2624,67.23
0.45,18.33,4778,73.08,2389,2627,67.23
0.45,18.33,4772,73.08,2386,2624,67.23
0.45,18.33,4778,73.08,2389,2627,67.23
0.45,18.33,4785,73.08,2392,2631,67.23
0.45,18.33,4791,73.08,2395,2635,67.23
0.45,18.33,4798,73.08,2399,2638,67.23
0.45,18.33,4798,73.08,2399,2638,67.23
0.45,18.33,4791,73.08,2395,2635,67.23
0.45,18.33,4785,73.08,2392,2631,67.23
0.45,18.36,4784,73.08,2392,2631,67.23
0.45,18.33,4784,73.08,2392,2631,67.23
0.45,18.33,4790,73.08,2395,2634,67.23
0.45,18.33,4797,73.08,2398,2638,67.23
0.45,18.33,4804,73.08,2402,2642,67.23
0.45,18.33,4810,73.08,2405,2645,67.23
0.45,18.22,5107,80.28,2553,2808,71.98
0.45,18.22,5092,80.28,2546,2800,71.98
0.45,18.22,5085,80.28,2542,2796,71.98
0.45,18.25,5078,80.28,2539,2792,71.98
0.45,18.25,5070,80.67,2535,2788,72.21
0.45,18.3,5075,80.67,2537,2791,72.21
0.45,18.3,5073,80.28,2536,2790,71.98
0.45,18.33,5070,80.67,2535,2788,72.21
0.45,18.33,5068,80.67,2534,2787,72.21
0.45,18.33,5067,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.36,5065,80.67,2532,2785,72.21
0.45,18.36,5064,80.67,2532,2785,72.21
0.45,18.33,5064,80.67,2532,2785,72.21
0.45,18.33,5064,80.67,2532,2785,72.21
0.45,18.33,5065,80.67,2532,2785,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.33,5066,80.67,2533,2786,72.21
0.45,18.36,5065,80.67,2532,2785,72.21
0.45,18.36,5064,80.67,2532,2785,72.21
0.45,18.33,5064,80.67,2532,2785,72.21
0.45,18.36,5063,80.67,2531,2784,72.21
0.45,18.33,5064,80.67,2532,2785,72.21
0.45,18.33,5065,80.67,2532,2785,72.21
0.45,18.33,5065,80.67,2532,2785,72.21
0.45,18.36,5065,80.67,2532,2785,72.21
